,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN020b,29.556539226794733,0.006587729844868944,-6.1943058223956475,2.754637556543479,0.00012752951650664256,-11.25337241823402
