,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN009a,28.651724454272262,4.440562045612891,-5.660223826065742,8.908784694998547,0.00041244373587956233,-5.091740405532832
