run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN30e,caped.0.A.External,135-147,-0.0030247479151763496,0.2016120877814107,0.20163477636441987,0.9824513768604655,-0.0030247479151763457,0.2502265949975841,0.9022132636711978,0.9705994662357442,312
RUN30e,caped.0.A.External,250-264,0.018374948084223502,0.2112554401372497,0.21205305870154526,0.9774004703761854,0.018374948084223533,0.2827061878181146,0.9036635334855092,0.9609135086055314,360
RUN30e,caped.0.A.External,5-244,-0.02101456146522854,0.1981877215688693,0.19929873249530597,0.980278772406114,-0.021014561465228537,0.2650639344073853,0.9128361815634957,0.965677654246918,5760
RUN30e,caped.0.A.External,5-363,-0.009397345196948976,0.20020831437023218,0.2004287385574243,0.9803121794337966,-0.009397345196948959,0.2663746086661206,0.915732770833107,0.9651347706097322,8616
RUN30e,cbnc3.900.F.CT,135-147,,,,1,,,,,0
RUN30e,cbnc3.900.F.CT,250-264,1.6664713107473828,1.4317160508436326,2.1970292396295927,0.8739030636289982,1.666471310747382,0.4507047846432421,0.8786930096083918,0.8927842745292727,360
RUN30e,cbnc3.900.F.CT,5-244,2.021724986159051,1.4264941140060807,2.47431957858192,0.7167160345221759,2.021724986159051,0.8274991485975453,1.4137438681131118,0.8183649584228038,896
RUN30e,cbnc3.900.F.CT,5-363,1.560468303868166,1.8912006535620707,2.4518770848904303,0.8496652636869372,1.5604683038681655,0.5745315212664179,0.8962502292090269,0.8218564171128081,3752
RUN30e,lonw1.0.A.External,135-147,-0.4479390458624195,0.10535464061090723,0.4601619161842798,0.4791535653918414,-0.44793904586241906,0.5236346656396856,0.7481352964749985,0.8591448397296068,312
RUN30e,lonw1.0.A.External,250-264,-0.19397123407646205,0.20545711049834856,0.2825552404459635,0.8791341971828784,-0.1939712340764621,0.46052860756977465,0.7855966861661857,0.8942728372379519,360
RUN30e,lonw1.0.A.External,5-244,-0.17907475361119835,0.20203089002996003,0.2699708278818458,0.9484556744163809,-0.17907475361119785,0.31670809668532046,0.8562070279455484,0.9534997978906747,5757
RUN30e,lonw1.0.A.External,5-363,-0.1733807654279145,0.20513729389389715,0.2685929991017649,0.9539312650614077,-0.17338076542791447,0.3088405375139727,0.8790006595499071,0.9540719131747264,8613
RUN30e,saturn02.100.F.CT,135-147,,,,1,,,,,0
RUN30e,saturn02.100.F.CT,250-264,-1.9921746341739188,2.0326102812613542,2.8460963315628214,0.6847458516894956,-1.9921746341739173,0.7439752775817978,0.5351635975694822,0.6847446891372712,360
RUN30e,saturn02.100.F.CT,5-244,0.5816965917795058,2.87492524037961,2.9331836053441407,0.5927385860970458,0.5816965917795045,1.0899661631441824,0.8554779220056961,0.31784352597021925,1840
RUN30e,saturn02.100.F.CT,5-363,-0.04868161553412055,2.6964535844966537,2.6968929962154347,0.6177862790872098,-0.04868161553412165,1.00644613945729,0.7644805977526552,0.37378107069806893,3112
RUN30e,saturn02.100.P.CT,135-147,,,,1,,,,,0
RUN30e,saturn02.100.P.CT,250-264,-2.2279860194613166,1.9818370513787253,2.981878569146068,0.6687544362192097,-2.2279860194613192,0.7449810406630901,0.5501147308855181,0.6795214018231508,359
RUN30e,saturn02.100.P.CT,5-244,0.24747508322594197,2.8788098997043234,2.8894273404003954,0.5388861071007134,0.24747508322595024,1.1390096893996704,0.8350262284896337,0.23946896281489263,1581
RUN30e,saturn02.100.P.CT,5-363,-0.3867403204409244,2.6511409694293615,2.679200723208622,0.5609621661243706,-0.386740320440925,1.0631799763646537,0.7640613603550196,0.2967288517470168,2841
RUN30e,saturn02.1100.P.CT,135-147,,,,1,,,,,0
RUN30e,saturn02.1100.P.CT,250-264,0.32358865077991983,0.4149574014831615,0.5262121815002259,0.7502064020164013,0.32358865077992505,0.8474601081997565,1.0524627354408476,0.6601132409308863,358
RUN30e,saturn02.1100.P.CT,5-244,-0.260111500195144,0.34650729367991245,0.433272774481787,0.5528190974322134,-0.2601115001951442,0.9445177002072463,0.6227838774515846,0.39800811321370794,1581
RUN30e,saturn02.1100.P.CT,5-363,-0.09128590203942119,0.5116753752704937,0.5197545628172506,0.7464949266368373,-0.09128590203942366,0.7862832363944102,0.7128863425932039,0.6241988073328054,2839
RUN30e,saturn02.2100.P.CT,135-147,,,,1,,,,,0
RUN30e,saturn02.2100.P.CT,250-264,0.14956307915691258,0.4215802180205893,0.44732426144038345,0.5326324092181574,0.1495630791569056,0.8361457782503106,0.3127499470501759,0.6373666417121876,360
RUN30e,saturn02.2100.P.CT,5-244,-0.1612476579191792,0.14249259640917952,0.2151858434373645,0.5774043015206534,-0.1612476579191764,0.8965049086650284,0.667990885759172,0.480912828224176,1579
RUN30e,saturn02.2100.P.CT,5-363,-0.11479190120741127,0.2606398615766088,0.28479873248574306,0.7637279118947187,-0.11479190120741123,0.6960845438158992,0.618967831459696,0.7258757552257723,2838
RUN30e,saturn02.3500.P.CT,135-147,,,,1,,,,,0
RUN30e,saturn02.3500.P.CT,250-264,-0.10384145113013098,0.17132997299057015,0.2003422237516617,0.653414958144571,-0.10384145113012266,0.7607380787765853,0.45171484103584475,0.6921666240557802,357
RUN30e,saturn02.3500.P.CT,5-244,-0.14611476060420386,1.116923536144982,1.1264402819772714,0.03573929237892359,-0.14611476060420614,0.9981146663199251,0.06495744853681701,0.061475498017374175,1578
RUN30e,saturn02.3500.P.CT,5-363,-0.16015206204598426,0.8437024406072532,0.8587680078252894,0.16100745540460926,-0.16015206204598798,0.9806208092695672,0.21654147713201982,0.19689770494644607,2837
