run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN31k,caped.0.A.External,135-147,0.0285305237576255,0.19445017308571094,0.19653208541850709,0.9833301209480034,0.028530523757625492,0.24133773546694368,0.9011217038095646,0.9731074144047963,312
RUN31k,caped.0.A.External,250-264,0.03890456487023411,0.2052790254023925,0.20893310756770542,0.9780305485471087,0.03890456487023411,0.2747084319950513,0.9009486423599886,0.963564209949374,360
RUN31k,caped.0.A.External,5-244,0.009433719623140345,0.19025692222447396,0.19049065992918804,0.9819445905170765,0.009433719623140352,0.25445697621350727,0.9098374610150762,0.9688850636879991,5760
RUN31k,cbnc3.900.F.CT,135-147,,,,1,,,,,0
RUN31k,cbnc3.900.F.CT,250-264,2.0540709991585144,1.3746795874665831,2.4716293487862115,0.8565410331893575,2.0540709991585135,0.4327496831913741,0.9367331463074334,0.9021761991403209,360
RUN31k,cbnc3.900.F.CT,5-244,2.2257784913327643,1.481846588817822,2.673940763231409,0.6919332720191067,2.2257784913327643,0.8596087278308233,1.4501268759192993,0.8150806769241945,896
RUN31k,lonw1.0.A.External,135-147,-0.443185800147088,0.104440024210952,0.4553255671595862,0.4821004759553239,-0.44318580014708786,0.5190888302592785,0.7449806567833375,0.8628029154690264,312
RUN31k,lonw1.0.A.External,250-264,-0.17574799977305025,0.2051908890797641,0.2701678374373458,0.8870345448772481,-0.17574799977305045,0.459931876802421,0.7774568630206975,0.8958065127543314,360
RUN31k,lonw1.0.A.External,5-244,-0.1690947649275449,0.20151369625479706,0.2630604670112411,0.9500145595659917,-0.16909476492754472,0.3158973322713981,0.8376442935199759,0.9561677016857713,5757
RUN31k,saturn02.100.F.CT,135-147,,,,1,,,,,0
RUN31k,saturn02.100.F.CT,250-264,-1.5189563672049458,1.8776751217391678,2.4151381551105198,0.7625315942258255,-1.518956367204943,0.6872659667142133,0.6698569513549157,0.7287927850117656,360
RUN31k,saturn02.100.F.CT,5-244,0.07988546057769368,2.810979777337704,2.8121146839012874,0.6067903345353827,0.07988546057769597,1.0657226141213,0.8502844924003058,0.3453073841845695,1840
RUN31k,saturn02.100.P.CT,135-147,,,,1,,,,,0
RUN31k,saturn02.100.P.CT,250-264,-1.7552515683520376,1.8296196075560909,2.5354321084493647,0.7476312248182777,-1.755251568352044,0.6877618512109744,0.6885972519317429,0.7269487415018326,359
RUN31k,saturn02.100.P.CT,5-244,-0.30542904398573645,2.8029974043316135,2.819588861802338,0.5611679808947275,-0.30542904398573256,1.1090142503760818,0.8456135388570645,0.2868625129967032,1581
RUN31k,saturn02.1100.P.CT,135-147,,,,1,,,,,0
RUN31k,saturn02.1100.P.CT,250-264,0.38334319720516863,0.34930466731302656,0.5186190870476568,0.7065293971519235,0.3833431972051642,0.7133786988681768,0.7613255051229898,0.7031863175127391,358
