run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN003c,cbnc3.900.F.CT,121-126,-0.0999999990071055,7.990530682529634e-09,0.09999999900710586,0.0,-0.0999999990071053,33869318.59334997,33869318.593349956,,144
RUN003c,cbnc3.900.F.CT,127-129,-0.09999998609923805,6.168887062997592e-08,0.09999998609925707,0.0,-0.09999998609923794,493905732.9476152,493905732.9476151,,72
RUN003c,cbnc3.900.F.CT,5-150,-0.0995909182073654,0.00591881468851018,0.09976664450959093,0.0,-0.09959091820736352,3046377685176.937,3046377685176.935,-6.038905926661336e-05,1145
RUN003c,cbnc3.900.F.CT,71-150,-0.0995909182073654,0.00591881468851018,0.09976664450959093,0.0,-0.09959091820736352,3046377685176.937,3046377685176.935,-6.038905926661336e-05,1145
RUN003c,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN003c,lonw1.0.A.External,121-126,-0.5362893786790042,0.2967648546504559,0.6129238750771735,0.32410439472063624,-0.5362893786790028,1.3701742378821788,0.8782507549478301,-0.060377433775092984,144
RUN003c,lonw1.0.A.External,127-129,-0.4402942672250333,0.3934815131219481,0.5904970304074076,0.3472838541100618,-0.44029426722503384,1.3743569195713576,0.8780107628511249,-0.06717118267903104,72
RUN003c,lonw1.0.A.External,5-150,-0.41211498387171186,0.4531500525199002,0.6125224322670716,0.5332622481997904,-0.4121149838717142,1.008610046848183,0.7959988355433179,0.3871361942147469,1464
RUN003c,lonw1.0.A.External,71-150,-0.41211498387171186,0.4531500525199002,0.6125224322670716,0.5332622481997904,-0.4121149838717142,1.008610046848183,0.7959988355433179,0.3871361942147469,1464
RUN003c,lonw1.0.A.External,90-92,-1.2891638821583735,0.5061771113232532,1.3849760947717473,0.34414930926059206,-1.289163882158373,1.8105015833574474,2.4775854672286997,0.7790879094074611,72
RUN003c,saturn02.100.F.CT,121-126,3.798282518273998,4.923265985572923,6.218158734973335,0.42088314547881733,3.7982825182739894,1.2304743020070827,0.7719662216190033,0.05302358906922942,144
RUN003c,saturn02.100.F.CT,127-129,7.436798430038239,5.038740406222799,8.983032659983015,0.44372891739415876,7.43679843003822,1.0325604675348246,0.27627085860521217,0.018359642146009464,72
RUN003c,saturn02.100.F.CT,5-150,2.5025945830203913,6.129973285418318,6.621144321558416,0.33566431145167874,2.502594583020386,1.2903456704883638,0.7191125535177467,-0.10281358877543555,860
RUN003c,saturn02.100.F.CT,71-150,2.5025945830203913,6.129973285418318,6.621144321558416,0.33566431145167874,2.502594583020386,1.2903456704883638,0.7191125535177467,-0.10281358877543555,860
RUN003c,saturn02.100.F.CT,90-92,,,,1,,,,,0
RUN003c,saturn02.1100.F.CT,121-126,1.4396836863799392,0.28835480935839963,1.4682770899624666,0.2593491674176943,1.4396836863799045,0.9073796465580106,0.18004011178337767,0.5806389942558732,144
RUN003c,saturn02.1100.F.CT,127-129,1.30593828419991,0.5786388733270669,1.4283899145066181,0.33355078248936365,1.3059382841999252,1.0359738463070982,0.18710839690523323,-0.10216606702915892,72
RUN003c,saturn02.1100.F.CT,5-150,2.081907347045474,3.4781131380515538,4.0535921357197156,0.2353065500762368,2.081907347045462,0.9934147701408208,0.10951959938609343,0.11469014339245936,859
RUN003c,saturn02.1100.F.CT,71-150,2.081907347045474,3.4781131380515538,4.0535921357197156,0.2353065500762368,2.081907347045462,0.9934147701408208,0.10951959938609343,0.11469014339245936,859
RUN003c,saturn02.1100.F.CT,90-92,,,,1,,,,,0
RUN003c,saturn02.1600.F.CT,121-126,1.1678160761169991,0.31189980561621117,1.2087497161864127,0.3156410788365499,1.1678160761170133,0.93192595284066,0.09541108558032,0.7369022835154042,144
RUN003c,saturn02.1600.F.CT,127-129,0.7345986674445629,0.263524672523859,0.7804360673624295,0.32484404527895805,0.7345986674445797,0.9747895827300246,0.10163812938470106,0.29573339803563103,72
RUN003c,saturn02.1600.F.CT,5-150,1.5649439799340032,3.421574634531701,3.762475599921203,0.18535979125147473,1.5649439799340463,0.9879497048802035,0.11042638728939971,0.16368083989820753,859
RUN003c,saturn02.1600.F.CT,71-150,1.5649439799340032,3.421574634531701,3.762475599921203,0.18535979125147473,1.5649439799340463,0.9879497048802035,0.11042638728939971,0.16368083989820753,859
RUN003c,saturn02.1600.F.CT,90-92,,,,1,,,,,0
RUN003c,saturn02.2100.F.CT,121-126,0.8740751419501902,0.2721109498392781,0.9154516496231129,0.32139411226690096,0.8740751419501684,0.9340374560141375,0.0835806478389705,0.8049695649348665,144
RUN003c,saturn02.2100.F.CT,127-129,0.467781054935802,0.1550285992218882,0.4928011586162848,0.3480054808862153,0.4677810549357915,0.9560525586599969,0.19449149026535906,0.318241288337132,72
RUN003c,saturn02.2100.F.CT,5-150,1.2632637807699159,3.4234522675969536,3.6490904083510807,0.162135636043494,1.2632637807699645,0.984546700684395,0.12024845896225939,0.18764267934789966,858
RUN003c,saturn02.2100.F.CT,71-150,1.2632637807699159,3.4234522675969536,3.6490904083510807,0.162135636043494,1.2632637807699645,0.984546700684395,0.12024845896225939,0.18764267934789966,858
RUN003c,saturn02.2100.F.CT,90-92,,,,1,,,,,0
RUN003c,saturn02.600.F.CT,121-126,1.7021863031970141,0.6930843865295203,1.837880349109408,0.2803043676506508,1.70218630319701,1.2765258705448421,0.7002723981872231,-0.09934481700803996,144
RUN003c,saturn02.600.F.CT,127-129,2.8314710442630666,1.7519384015288864,3.3296420884611266,0.38402791504554856,2.831471044263072,1.0790695762718496,0.3725022717136576,-0.03440678077713511,72
