run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN020j,cbnc3.900.F.CT,121-126,-0.09999960308881098,2.4827470842101697e-06,0.09999960311963133,0.0,-0.0999996030888108,10523575381.931967,10523575381.931967,,145
RUN020j,cbnc3.900.F.CT,127-129,-0.09999868462400856,3.4889038837086963e-06,0.09999868468487158,0.0,-0.0999986846240084,27933557743.287582,27933557743.28758,,73
RUN020j,cbnc3.900.F.CT,5-150,-0.09996878240985177,0.0003004281509866832,0.0999692338351265,0.0,-0.09996878240984983,154628530090.90714,154628530090.90717,-9.068249461581801e-05,1145
RUN020j,cbnc3.900.F.CT,51-53,,,,1,,,,,0
RUN020j,cbnc3.900.F.CT,5-70,,,,1,,,,,0
RUN020j,cbnc3.900.F.CT,58-60,,,,1,,,,,0
RUN020j,cbnc3.900.F.CT,71-150,-0.09996878240985177,0.0003004281509866832,0.0999692338351265,0.0,-0.09996878240984983,154628530090.90714,154628530090.90717,-9.068249461581801e-05,1145
RUN020j,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN020j,lonw1.0.A.External,121-126,0.08441728224631483,0.14746759612340443,0.16992047977883507,0.752667491061662,0.08441728224631673,0.6830679572100619,0.5519457774787696,0.7591889831440486,145
RUN020j,lonw1.0.A.External,127-129,0.09884860943155382,0.16729525749159158,0.19431611041220903,0.8089178246330907,0.09884860943155216,0.587737046739663,0.5378268107314929,0.8774412351697976,73
RUN020j,lonw1.0.A.External,5-150,0.15550322473181366,0.23116085386040747,0.2785975471167426,0.9511519255710109,0.15550322473181488,0.33886910330233705,0.8512001876042359,0.9455528286096828,3477
RUN020j,lonw1.0.A.External,51-53,0.0913192855067659,0.21841123445302374,0.23673335050381034,0.8908139233540572,0.09131928550676571,0.5034452930440181,0.669733298798923,0.8922100264203199,73
RUN020j,lonw1.0.A.External,5-70,0.19190143316462738,0.2599835057336747,0.32313709676267394,0.9005063296672267,0.19190143316462382,0.4546910343865109,0.7860392114474125,0.8976102493557356,1585
RUN020j,lonw1.0.A.External,58-60,0.31931748849432395,0.18546357582670336,0.3692700860031178,0.6594176173363117,0.31931748849432373,0.5973933767775828,0.5473627233059802,0.8611539150431182,73
RUN020j,lonw1.0.A.External,71-150,0.1251366299764626,0.19886100914675145,0.2349571814623476,0.9139659243842966,0.12513662997645847,0.44154664094699037,0.7857850488625758,0.9051423852766431,1893
RUN020j,lonw1.0.A.External,90-92,-0.2476877828026551,0.12109130536719329,0.27570335867599827,0.7757452049511406,-0.24768778280265513,0.4241342390818428,0.765862377870495,0.9183473230446219,73
RUN020j,saturn02.100.F.CT,121-126,-2.5670863604615692,5.208597394468819,5.806842446608588,0.6035869184461677,-2.5670863604615697,1.2978688872991277,1.359434503664991,0.4279715271308698,145
