run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN020i,cbnc3.900.F.CT,121-126,-0.09999972468099767,1.5944342659690506e-06,0.09999972469370885,0.0,-0.09999972468099746,6758299826.905259,6758299826.90526,,145
RUN020i,cbnc3.900.F.CT,127-129,-0.09999812549901237,6.287078397617778e-06,0.09999812569665287,0.0,-0.09999812549901224,50336860317.79721,50336860317.79721,,73
RUN020i,cbnc3.900.F.CT,5-150,-0.09999227176720166,6.43564323917419e-05,0.09999229247755208,0.0,-0.09999227176719976,33123861761.779343,33123861761.77933,-0.00010447051452506044,1145
RUN020i,cbnc3.900.F.CT,51-53,,,,1,,,,,0
RUN020i,cbnc3.900.F.CT,5-70,,,,1,,,,,0
RUN020i,cbnc3.900.F.CT,58-60,,,,1,,,,,0
RUN020i,cbnc3.900.F.CT,71-150,-0.09999227176720166,6.43564323917419e-05,0.09999229247755208,0.0,-0.09999227176719976,33123861761.779343,33123861761.77933,-0.00010447051452506044,1145
RUN020i,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN020i,lonw1.0.A.External,121-126,0.08476658955126724,0.14818648379033417,0.17071792138582284,0.7498620686291392,0.08476658955126704,0.6863978353868396,0.549602516381957,0.7559289785094212,145
RUN020i,lonw1.0.A.External,127-129,0.09905121368824726,0.16859502408633945,0.19553880709411164,0.8056067351886552,0.09905121368824599,0.5923033505984944,0.5340776827122422,0.874793819595466,73
RUN020i,lonw1.0.A.External,5-150,0.1549375487862255,0.23211747181183745,0.2790773454514059,0.9509840509808533,0.15493754878622434,0.3402714526274514,0.8515408531163889,0.9449559332140611,3477
RUN020i,lonw1.0.A.External,51-53,0.08935762892497086,0.22031068568122988,0.23774268458235784,0.8893393068629768,0.08935762892497068,0.5078235924598056,0.6670162278163414,0.88980282458615,73
RUN020i,lonw1.0.A.External,5-70,0.1908880205781391,0.26129465150258235,0.32359408416115415,0.900079110487562,0.19088802057814047,0.45698412688179746,0.7855473023057797,0.8963496328002147,1585
RUN020i,lonw1.0.A.External,58-60,0.31888573461115954,0.1863035897673974,0.36931983334058516,0.6587320471030431,0.31888573461115977,0.6000991305210587,0.5461519802520501,0.858884571514454,73
RUN020i,lonw1.0.A.External,71-150,0.12494595272344071,0.19959271726499903,0.23547556961857857,0.913568660733028,0.12494595272343734,0.44317130966989493,0.786015254642153,0.9041931199304551,1893
RUN020i,lonw1.0.A.External,90-92,-0.24759690613931162,0.12131456574688705,0.2757198792109754,0.7756879523948641,-0.24759690613931173,0.42491623057967476,0.7658265500274833,0.9179209715741138,73
RUN020i,saturn02.100.F.CT,121-126,-2.5907542200195706,5.222937116817482,5.83018692279921,0.6024931228242397,-2.590754220019573,1.3014420334034134,1.3639941242658131,0.4276882810439006,145
RUN020i,saturn02.100.F.CT,127-129,-0.012964304785322924,5.0237393492077205,5.023756077077844,0.6724642407469075,-0.012964304785331393,1.0345400630654649,0.8925911859442321,0.4069309077757476,73
RUN020i,saturn02.100.F.CT,5-150,-1.3781405856355287,5.308143628917166,5.484128030871427,0.6268494598121181,-1.3781405856355846,1.117352365335186,1.0241930398361088,0.39079306507330336,860
RUN020i,saturn02.100.F.CT,51-53,,,,1,,,,,0
RUN020i,saturn02.100.F.CT,5-70,,,,1,,,,,0
RUN020i,saturn02.100.F.CT,58-60,,,,1,,,,,0
RUN020i,saturn02.100.F.CT,71-150,-1.3781405856355287,5.308143628917166,5.484128030871427,0.6268494598121181,-1.3781405856355846,1.117352365335186,1.0241930398361088,0.39079306507330336,860
RUN020i,saturn02.100.F.CT,90-92,,,,1,,,,,0
RUN020i,saturn02.1100.F.CT,121-126,0.5182586489500597,0.2944808502813391,0.5960796913114568,0.4429051587948688,0.5182586489500451,0.9243433257649326,0.22135211018396692,0.43953990914068347,145
RUN020i,saturn02.1100.F.CT,127-129,0.29486007854757446,0.5549120040401294,0.6283866629304876,0.3559824719129766,0.29486007854756835,0.9996727102393463,0.09181947148087764,0.04947364431105409,73
RUN020i,saturn02.1100.F.CT,5-150,0.5448072658966516,3.5219405537094777,3.5638294320628234,0.12396708418096047,0.54480726589669,1.005932707402653,0.14430851399982508,0.030921028645660414,859
RUN020i,saturn02.1100.F.CT,51-53,,,,1,,,,,0
RUN020i,saturn02.1100.F.CT,5-70,,,,1,,,,,0
RUN020i,saturn02.1100.F.CT,58-60,,,,1,,,,,0
RUN020i,saturn02.1100.F.CT,71-150,0.5448072658966516,3.5219405537094777,3.5638294320628234,0.12396708418096047,0.54480726589669,1.005932707402653,0.14430851399982508,0.030921028645660414,859
RUN020i,saturn02.1100.F.CT,90-92,,,,1,,,,,0
RUN020i,saturn02.1600.F.CT,121-126,0.20046305630003333,0.32331626329739516,0.3804192990027463,0.4558448950030999,0.2004630563000056,0.9615070590727475,0.07676073112231446,0.5301954788966713,145
RUN020i,saturn02.1600.F.CT,127-129,-0.34479258149919406,0.2792902230363809,0.4437171992841722,0.40608034072270627,-0.34479258149918124,1.0294904663309767,0.13540566518029043,-0.15330202782940086,73
RUN020i,saturn02.1600.F.CT,5-150,0.24274975085981004,3.442883328559752,3.4514305810224757,0.05177558264770021,0.2427497508598755,0.9941024036300506,0.05469785875320989,0.13485232498500413,859
RUN020i,saturn02.1600.F.CT,51-53,,,,1,,,,,0
RUN020i,saturn02.1600.F.CT,5-70,,,,1,,,,,0
RUN020i,saturn02.1600.F.CT,58-60,,,,1,,,,,0
RUN020i,saturn02.1600.F.CT,71-150,0.24274975085981004,3.442883328559752,3.4514305810224757,0.05177558264770021,0.2427497508598755,0.9941024036300506,0.05469785875320989,0.13485232498500413,859
RUN020i,saturn02.1600.F.CT,90-92,,,,1,,,,,0
RUN020i,saturn02.2100.F.CT,121-126,-0.1389486490636731,0.28623858418645826,0.31818116561746373,0.4025120075410509,-0.13894864906365356,0.9732240353176973,0.06387509109499358,0.4455179896157774,145
RUN020i,saturn02.2100.F.CT,127-129,-0.6329453922920719,0.1782391969400939,0.657562986298358,0.2773961612595175,-0.6329453922920685,1.0935321245509342,0.17512911214522112,-0.47148729152228724,73
RUN020i,saturn02.2100.F.CT,5-150,0.07209178750368157,3.4278372638475596,3.428595271134729,0.07225599731408727,0.07209178750375145,0.9858077767133828,0.08117221345647103,0.21418632145276875,858
RUN020i,saturn02.2100.F.CT,51-53,,,,1,,,,,0
RUN020i,saturn02.2100.F.CT,5-70,,,,1,,,,,0
RUN020i,saturn02.2100.F.CT,58-60,,,,1,,,,,0
RUN020i,saturn02.2100.F.CT,71-150,0.07209178750368157,3.4278372638475596,3.428595271134729,0.07225599731408727,0.07209178750375145,0.9858077767133828,0.08117221345647103,0.21418632145276875,858
RUN020i,saturn02.2100.F.CT,90-92,,,,1,,,,,0
RUN020i,saturn02.600.F.CT,121-126,0.5952506536531397,0.9006476985293994,1.0795784443665006,0.5909138145307922,0.5952506536531672,1.6507342320925404,1.9431649809238531,0.5277386784501297,145
RUN020i,saturn02.600.F.CT,127-129,1.8699664015164925,1.4750945269030162,2.3817384839859668,0.4632185996527848,1.8699664015165034,0.9103476836311994,0.32786827309878636,0.4251169178057343,73
RUN020i,saturn02.600.F.CT,5-150,0.8206176601864136,3.7568680070899036,3.845448032012071,0.2973658224664554,0.8206176601864108,1.0117118425479248,0.3182687683646046,0.12212030254183485,859
RUN020i,saturn02.600.F.CT,51-53,,,,1,,,,,0
RUN020i,saturn02.600.F.CT,5-70,,,,1,,,,,0
RUN020i,saturn02.600.F.CT,58-60,,,,1,,,,,0
RUN020i,saturn02.600.F.CT,71-150,0.8206176601864136,3.7568680070899036,3.845448032012071,0.2973658224664554,0.8206176601864108,1.0117118425479248,0.3182687683646046,0.12212030254183485,859
RUN020i,saturn02.600.F.CT,90-92,,,,1,,,,,0
RUN020i,saturn03.1300.R.CT,121-126,5.874332867123821,5.970055349350603,8.375520730562425,0.7694838865520865,5.87433286712381,0.5840709904159579,0.5579580131066159,0.869400743205225,99
RUN020i,saturn03.1300.R.CT,127-129,3.4648124145160004,6.346363743087333,7.23057797325758,0.8513508742504872,3.464812414515997,0.6417157755085435,0.9007548779377452,0.7768818398166032,21
RUN020i,saturn03.1300.R.CT,5-150,4.892454963433605,5.834750264525139,7.614487915717134,0.7763205244192526,4.892454963433579,0.6072878905015152,0.564975348454509,0.8410973726653124,1184
RUN020i,saturn03.1300.R.CT,51-53,8.921724789371739,2.9826654333528086,9.40709659271169,0.7550600861878113,8.92172478937174,0.3395667395083264,0.7080144486346289,0.9787786757515147,8
RUN020i,saturn03.1300.R.CT,5-70,2.069158621221627,4.077614163120083,4.572565435622902,0.8244654427180851,2.0691586212216144,0.5881347919820952,0.5784519166629306,0.8546121621093381,305
RUN020i,saturn03.1300.R.CT,58-60,,,,1,,,,,0
RUN020i,saturn03.1300.R.CT,71-150,5.8720970389451494,6.03012132008494,8.416881059497708,0.7581523732509703,5.872097038945135,0.6141352343551486,0.5768397096288358,0.8282907266761246,879
RUN020i,saturn03.1300.R.CT,90-92,,,,1,,,,,0
RUN020i,saturn03.240.A.CT,121-126,-2.025331916176322,2.8481405879136,3.494835357953687,0.5062101457466657,-2.025331916176323,0.84066088535665,0.23671387144087747,0.7378586025347267,118
RUN020i,saturn03.240.A.CT,127-129,-2.809857606451113,3.30195312495794,4.335688435294986,0.578401189562856,-2.809857606451113,0.7716683569591781,0.2770948329166928,0.8684923645648704,22
