run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN020g,cbnc3.900.F.CT,121-126,-0.09999976143848824,1.2808045474817355e-06,0.09999976144669051,0.0,-0.09999976143848797,5428923183.786678,5428923183.78668,,145
RUN020g,cbnc3.900.F.CT,127-129,-0.09999964183694801,7.306395606667468e-07,0.09999964183961718,0.0,-0.09999964183694786,5849792094.506618,5849792094.5066185,,73
RUN020g,cbnc3.900.F.CT,5-150,-0.09934487355956893,0.005046109577335067,0.09947294669624106,0.0,-0.099344873559567,2597201707158.111,2597201707158.1147,-0.00011343150041894153,1145
RUN020g,cbnc3.900.F.CT,51-53,,,,1,,,,,0
RUN020g,cbnc3.900.F.CT,5-70,,,,1,,,,,0
RUN020g,cbnc3.900.F.CT,58-60,,,,1,,,,,0
RUN020g,cbnc3.900.F.CT,71-150,-0.09934487355956893,0.005046109577335067,0.09947294669624106,0.0,-0.099344873559567,2597201707158.111,2597201707158.1147,-0.00011343150041894153,1145
RUN020g,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN020g,lonw1.0.A.External,121-126,0.08274838720089062,0.1446550188620556,0.16665044274267676,0.7633649406730736,0.08274838720089273,0.6700401364893842,0.5589807336329802,0.7723930576765815,145
RUN020g,lonw1.0.A.External,127-129,0.0986400450055546,0.16251462687519547,0.19010750229036688,0.8196030118198498,0.09864004500555401,0.5709418681902945,0.5480186822356756,0.8889750393652481,73
RUN020g,lonw1.0.A.External,5-150,0.15624136958064636,0.22653576862437336,0.2751905158879423,0.9523380145282941,0.1562413695806497,0.3320889826181567,0.8500290189523756,0.9483595293439658,3477
RUN020g,lonw1.0.A.External,51-53,0.09789242628753335,0.20806705099345338,0.22994526486442915,0.8990453772851766,0.0978924262875327,0.47960159981025935,0.6803395410095326,0.9060506719123851,73
RUN020g,lonw1.0.A.External,5-70,0.1943493217398477,0.2535744918623918,0.31948659092989956,0.9032405195221549,0.19434932173984842,0.44348216504571375,0.7877531980966296,0.903759371487296,1585
RUN020g,lonw1.0.A.External,58-60,0.31874601808400177,0.1818138118098411,0.366954065530321,0.6636628539190512,0.31874601808400227,0.58563718777521,0.5510807303693512,0.8716681628799263,73
RUN020g,lonw1.0.A.External,71-150,0.12444186890940537,0.1954917673809181,0.23173866714767422,0.9163904899106837,0.12444186890940667,0.4340656501251836,0.7857105956342041,0.9093221851742154,1893
RUN020g,lonw1.0.A.External,90-92,-0.24816745634294565,0.11965516295505484,0.27550761225332526,0.7766535017898121,-0.24816745634294435,0.41910400865085984,0.7679034792562144,0.9207065872108013,73
RUN020g,saturn02.100.F.CT,121-126,-2.576641058305517,5.241040605256487,5.840170012019601,0.6053789644634373,-2.576641058305519,1.3059530279413123,1.3766784314392582,0.4321017040839245,145
RUN020g,saturn02.100.F.CT,127-129,-0.0553433936766429,5.061355292263255,5.061657859411768,0.6610160375581221,-0.05534339367665808,1.0422863248429748,0.8818862662775128,0.39197945933124356,73
RUN020g,saturn02.100.F.CT,5-150,-1.4074860600981791,5.32786724327389,5.510643008880328,0.6212994117734745,-1.4074860600982149,1.121504142056974,1.0194138914402668,0.3832756979142199,860
