run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN003f,cbnc3.900.F.CT,121-126,-0.09999977782378155,1.2080315119390762e-06,0.09999977783107826,0.0,-0.09999977782378129,5120461427.782081,5120461427.782081,,144
RUN003f,cbnc3.900.F.CT,127-129,-0.09999894099335502,1.1193999851662892e-06,0.09999894099962034,0.0,-0.09999894099335488,8962363299.68072,8962363299.680721,,72
RUN003f,cbnc3.900.F.CT,5-150,-0.09999976739708089,2.297594030876448e-06,0.0999997674234756,0.0,-0.09999976739707889,1182557581.8153763,1182557581.815376,-3.695275763895662e-05,1145
RUN003f,cbnc3.900.F.CT,51-53,,,,1,,,,,0
RUN003f,cbnc3.900.F.CT,5-70,,,,1,,,,,0
RUN003f,cbnc3.900.F.CT,58-60,,,,1,,,,,0
RUN003f,cbnc3.900.F.CT,71-150,-0.09999976739708089,2.297594030876448e-06,0.0999997674234756,0.0,-0.09999976739707889,1182557581.8153763,1182557581.815376,-3.695275763895662e-05,1145
RUN003f,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN003f,lonw1.0.A.External,121-126,-0.06315953786740425,0.12375303210328913,0.13893862018309297,0.8430232059826487,-0.06315953786740325,0.5713722962493414,0.6206932895832303,0.8529122809780518,144
RUN003f,lonw1.0.A.External,127-129,-0.06101218712814487,0.15585479733245403,0.1673714576315212,0.8658577422777314,-0.06101218712814571,0.5443714940067964,0.6128790842304296,0.8805003108852639,72
RUN003f,lonw1.0.A.External,5-150,-0.07376541130186857,0.2202207305108665,0.2322466491712493,0.9657946375993101,-0.07376541130186265,0.32280066675684566,0.8553833385241777,0.9513163935213262,3476
RUN003f,lonw1.0.A.External,51-53,-0.024670911180433727,0.21685421012204245,0.21825306940826242,0.9145285736683768,-0.024670911180433963,0.49758193856898114,0.7577574077348896,0.8753517219663819,72
RUN003f,lonw1.0.A.External,5-70,-0.05564919550163353,0.25172471384577566,0.2578025688792038,0.927779337194341,-0.05564919550163139,0.44011247522694963,0.6993333412117243,0.9261449833319094,1584
RUN003f,lonw1.0.A.External,58-60,0.038715630469964735,0.1509255247063268,0.15581211137317574,0.9112587411125204,0.03871563046996496,0.4883265112522236,0.725196406576007,0.8876540443695988,72
RUN003f,lonw1.0.A.External,71-150,-0.08893247569276314,0.18853274900839695,0.20845522944149666,0.9344708112439838,-0.08893247569276408,0.4196671045417318,0.8313676638449469,0.9111803235440282,1892
