run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN020u,cbnc3.900.F.CT,121-126,-0.0999996003876835,1.1020635170065725e-06,0.09999960039375626,0.0,-0.0999996003876833,4671296794.851923,4671296794.851923,,145
RUN020u,cbnc3.900.F.CT,127-129,-0.0999998089800043,2.835858941627704e-07,0.09999980898040639,0.0,-0.09999980898000416,2270501915.163653,2270501915.1636543,,73
RUN020u,cbnc3.900.F.CT,51-53,,,,1,,,,,0
RUN020u,cbnc3.900.F.CT,5-244,0.43233307649023367,1.4424158771278848,1.5058138834590802,0.45777980535795315,0.4323330764902329,3.90294463125595,4.58983227278509,0.7444262765514192,3349
RUN020u,cbnc3.900.F.CT,5-70,,,,1,,,,,0
RUN020u,cbnc3.900.F.CT,58-60,,,,1,,,,,0
RUN020u,cbnc3.900.F.CT,71-244,0.43233307649023367,1.4424158771278848,1.5058138834590802,0.45777980535795315,0.4323330764902329,3.90294463125595,4.58983227278509,0.7444262765514192,3349
RUN020u,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN020u,lonw1.0.A.External,121-126,-0.009752981627228069,0.1497782558055346,0.15009545816835776,0.7800933240150872,-0.009752981627226376,0.6937709023340847,0.5403120686907311,0.7501397003880339,145
RUN020u,lonw1.0.A.External,127-129,0.017094083100093006,0.17239337053637355,0.1732388001630243,0.8325002745288053,0.017094083100092305,0.6056475957283916,0.521778869802867,0.8676512514805949,73
RUN020u,lonw1.0.A.External,51-53,0.0672549045560043,0.23803623641545313,0.2473549515042518,0.872160129650719,0.06725490455600358,0.5486815872699444,0.6257095941240532,0.8713794883522493,73
RUN020u,lonw1.0.A.External,5-244,0.08771791632019077,0.2337816112523295,0.2496963648179357,0.9533990779022111,0.08771791632019088,0.36664230292734684,0.8311670687589224,0.9362811499602751,5733
RUN020u,lonw1.0.A.External,5-70,0.15324463855510947,0.2761664401972522,0.31583511827709826,0.8982486247282626,0.15324463855511095,0.4829937345516167,0.7419726910923936,0.887661057155231,1585
RUN020u,lonw1.0.A.External,58-60,0.27875235720150293,0.2057640872145148,0.3464703973395372,0.6542507704201581,0.2787523572015034,0.66278298761744,0.48883792371625123,0.8179410681855113,73
RUN020u,lonw1.0.A.External,71-244,0.06275131570459139,0.21009075360638352,0.2192620632338288,0.9590018850983401,0.06275131570459136,0.356743956260294,0.8582998289634708,0.9375583518489631,4149
RUN020u,lonw1.0.A.External,90-92,-0.37123303798563506,0.1371344880923564,0.3957522410756464,0.655138577185042,-0.37123303798563434,0.48032706875656117,0.7227017691583038,0.8935800417843988,73
RUN020u,saturn02.100.F.CT,121-126,-2.160125617865969,4.999073100386722,5.4458125700368125,0.6306376518151324,-2.160125617865969,1.2456600022908062,1.3238227925612416,0.45354935401671637,145
RUN020u,saturn02.100.F.CT,127-129,0.48369404066259925,4.97176746599166,4.995240901184409,0.6481973586471164,0.4836940406625949,1.0238374784760684,0.8215386241771675,0.3814078305267441,73
RUN020u,saturn02.100.F.CT,51-53,,,,1,,,,,0
RUN020u,saturn02.100.F.CT,5-244,-0.6075771483354129,6.077902574638836,6.108195289771013,0.5873120267596592,-0.6075771483354835,0.9709339219191531,0.6810667371136132,0.38259042122500475,1757
RUN020u,saturn02.100.F.CT,5-70,,,,1,,,,,0
RUN020u,saturn02.100.F.CT,58-60,,,,1,,,,,0
RUN020u,saturn02.100.F.CT,71-244,-0.6075771483354129,6.077902574638836,6.108195289771013,0.5873120267596592,-0.6075771483354835,0.9709339219191531,0.6810667371136132,0.38259042122500475,1757
RUN020u,saturn02.100.F.CT,90-92,,,,1,,,,,0
RUN020u,saturn02.1100.F.CT,121-126,0.549086521796684,0.29366549698055494,0.6226840551480474,0.4343882793772057,0.5490865217966672,0.9217840205299738,0.21833882152190678,0.4533917951446571,145
RUN020u,saturn02.1100.F.CT,127-129,0.2791883057961009,0.5557391002718868,0.6219260869784312,0.34631167862797896,0.27918830579609377,1.001162722215317,0.1195069761840859,0.05001850680526198,73
RUN020u,saturn02.1100.F.CT,51-53,,,,1,,,,,0
RUN020u,saturn02.1100.F.CT,5-244,-0.2106713978741034,2.1662907981902815,2.1765105697437157,0.4287498011346862,-0.21067139787415812,0.9133408248296201,0.372657483291868,0.40879648365245463,2757
RUN020u,saturn02.1100.F.CT,5-70,,,,1,,,,,0
RUN020u,saturn02.1100.F.CT,58-60,,,,1,,,,,0
RUN020u,saturn02.1100.F.CT,71-244,-0.2106713978741034,2.1662907981902815,2.1765105697437157,0.4287498011346862,-0.21067139787415812,0.9133408248296201,0.372657483291868,0.40879648365245463,2757
RUN020u,saturn02.1100.F.CT,90-92,,,,1,,,,,0
RUN020u,saturn02.1600.F.CT,121-126,0.22907816486116525,0.323617294693692,0.39649080574588774,0.46606063194161773,0.2290781648611535,0.9624022933847802,0.07031208169074839,0.5598299227269258,145
RUN020u,saturn02.1600.F.CT,127-129,-0.35848437025540425,0.28280527530237737,0.45660690693009365,0.4010527186077022,-0.3584843702554039,1.0424472850737043,0.19561029874134175,-0.12379959924273722,73
RUN020u,saturn02.1600.F.CT,51-53,,,,1,,,,,0
RUN020u,saturn02.1600.F.CT,5-244,-0.3861016044665359,2.0215159754910386,2.0580576493716416,0.27611547513725343,-0.38610160446653197,0.9417667370720825,0.20191545023859564,0.3809645616713874,2757
RUN020u,saturn02.1600.F.CT,5-70,,,,1,,,,,0
RUN020u,saturn02.1600.F.CT,58-60,,,,1,,,,,0
