run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef,count
RUN020c,cbnc3.900.F.CT,121-126,-0.09999975215465724,1.4645901827692487e-06,0.09999975216538243,0.0,-0.09999975215465703,6207932048.350287,6207932048.350288,,145
RUN020c,cbnc3.900.F.CT,127-129,-0.09999956776524248,1.0297159164309538e-06,0.09999956777054408,0.0,-0.09999956776524235,8244316831.172167,8244316831.172167,,73
RUN020c,cbnc3.900.F.CT,5-150,-0.09992314196969776,0.0007608926896375759,0.09992603894271761,0.0,-0.09992314196969576,391626809169.3921,391626809169.392,-8.822937130560747e-05,1145
RUN020c,cbnc3.900.F.CT,51-53,,,,1,,,,,0
RUN020c,cbnc3.900.F.CT,5-70,,,,1,,,,,0
RUN020c,cbnc3.900.F.CT,58-60,,,,1,,,,,0
RUN020c,cbnc3.900.F.CT,71-150,-0.09992314196969776,0.0007608926896375759,0.09992603894271761,0.0,-0.09992314196969576,391626809169.3921,391626809169.392,-8.822937130560747e-05,1145
RUN020c,cbnc3.900.F.CT,90-92,,,,1,,,,,0
RUN020c,lonw1.0.A.External,121-126,0.08360988098915344,0.1459738304408693,0.16822298110721992,0.7584020834907594,0.083609880989155,0.6761488543010683,0.5559721253362154,0.7661604711414546,145
RUN020c,lonw1.0.A.External,127-129,0.09835746638824903,0.16436420201952617,0.19154577024782132,0.8159509833997226,0.09835746638824716,0.5774397441573205,0.5449155977338183,0.8840785201672497,73
RUN020c,lonw1.0.A.External,5-150,0.15651999917228948,0.228483779276093,0.2769536920374599,0.9517111204744175,0.15651999917229187,0.3349446591384135,0.8500836982720297,0.9472328269887326,3477
RUN020c,lonw1.0.A.External,51-53,0.09672306100130205,0.21236682252820327,0.23335598950999084,0.8952990118792457,0.09672306100130146,0.48951271883193254,0.6764309511327534,0.9002664113111404,73
RUN020c,lonw1.0.A.External,5-70,0.19420520987747886,0.25611576119517926,0.3214202026571161,0.9018780900631674,0.19420520987747802,0.44792664846907193,0.7867725284791525,0.9013867908571284,1585
RUN020c,lonw1.0.A.External,58-60,0.3194831751837944,0.18343911702850274,0.3684011521177911,0.6615142528834517,0.31948317518379543,0.5908724290809085,0.5496735603021679,0.8668879715838943,73
RUN020c,lonw1.0.A.External,71-150,0.12507562838932312,0.19700350615930706,0.23335443911793144,0.9151696074604895,0.12507562838932307,0.4374222818874936,0.7854067513444525,0.9075078040299385,1893
RUN020c,lonw1.0.A.External,90-92,-0.24777986471233376,0.12025456660941776,0.2754197199680541,0.7764399774451866,-0.24777986471233326,0.4212034790634974,0.7670738705066309,0.9197223411526912,73
RUN020c,saturn02.100.F.CT,121-126,-2.5274861923809517,5.182613622479596,5.7660792929500575,0.6067659895814383,-2.5274861923809446,1.2913942979451298,1.3557431285437138,0.43162313464403684,145
RUN020c,saturn02.100.F.CT,127-129,0.11669296036066942,4.95335103331924,4.954725391611781,0.6756315483210502,0.11669296036065191,1.02004497729438,0.8759203003641605,0.41484631454734366,73
RUN020c,saturn02.100.F.CT,5-150,-1.3160942862220082,5.276541149326037,5.438197373280703,0.6269997057574799,-1.316094286222043,1.110700114041675,1.0109142484033702,0.38989106916723315,860
RUN020c,saturn02.100.F.CT,51-53,,,,1,,,,,0
RUN020c,saturn02.100.F.CT,5-70,,,,1,,,,,0
RUN020c,saturn02.100.F.CT,58-60,,,,1,,,,,0
RUN020c,saturn02.100.F.CT,71-150,-1.3160942862220082,5.276541149326037,5.438197373280703,0.6269997057574799,-1.316094286222043,1.110700114041675,1.0109142484033702,0.38989106916723315,860
RUN020c,saturn02.100.F.CT,90-92,,,,1,,,,,0
RUN020c,saturn02.1100.F.CT,121-126,0.5192298841478659,0.2956749301159252,0.5975142984826919,0.4407045502309913,0.5192298841478369,0.9280914123535028,0.20654259225493735,0.43890746879772424,145
RUN020c,saturn02.1100.F.CT,127-129,0.2917817479357251,0.5547607923878823,0.6268142669078761,0.35431965242141483,0.2917817479357332,0.9994003027925423,0.09344537531906118,0.053138386532165426,73
RUN020c,saturn02.1100.F.CT,5-150,0.5455778924820346,3.521594517764488,3.5636053631559745,0.12311053428821628,0.5455778924820187,1.0058338730044867,0.14196905532109758,0.029772095638866885,859
RUN020c,saturn02.1100.F.CT,51-53,,,,1,,,,,0
RUN020c,saturn02.1100.F.CT,5-70,,,,1,,,,,0
RUN020c,saturn02.1100.F.CT,58-60,,,,1,,,,,0
RUN020c,saturn02.1100.F.CT,71-150,0.5455778924820346,3.521594517764488,3.5636053631559745,0.12311053428821628,0.5455778924820187,1.0058338730044867,0.14196905532109758,0.029772095638866885,859
RUN020c,saturn02.1100.F.CT,90-92,,,,1,,,,,0
RUN020c,saturn02.1600.F.CT,121-126,0.200224675165611,0.3250001632549991,0.3817263766900979,0.4514066419631836,0.20022467516561093,0.9665147926135725,0.06752209715587407,0.5213729447778668,145
RUN020c,saturn02.1600.F.CT,127-129,-0.34609203506888403,0.27886248716588025,0.44445920339943734,0.4064924678155386,-0.3460920350688781,1.027913791014523,0.1321393728288183,-0.1481237085821787,73
RUN020c,saturn02.1600.F.CT,5-150,0.2433160791213238,3.4425998857342366,3.4511877212948514,0.0520185217366087,0.24331607912137088,0.9940205619969645,0.054978923390187964,0.13592303579966394,859
RUN020c,saturn02.1600.F.CT,51-53,,,,1,,,,,0
RUN020c,saturn02.1600.F.CT,5-70,,,,1,,,,,0
RUN020c,saturn02.1600.F.CT,58-60,,,,1,,,,,0
