,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN003d,31.655465279957383,0.8094755085043578,-5.031683620303198,6.095816521543059,0.0002822137278492157,-7.5517777527167755
