,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN013d_A,30.726140683277592,0.00019155645300069046,-5.792701705127863,4.481689963055391,0.00020748564643774959,-8.38356283688645
