,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN003c,31.643550282508823,0.7316334457379606,-5.001951649204241,6.2933345373245615,0.00029135808043169264,-7.452449449242378
