,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN013b,27.898999970023176,0.4362825696918837,-6.07398219137815,3.5572434395846146,0.0001646871962770655,-8.622996918979457
