,Smax,Smin,z0,Dt,D,max(dS/dz)
obs,30.046384249666406,1.4565959648534008,-7.287367385074354,0.9013437909268627,4.172887920957697e-05,-18.633871998629647
RUN019a,30.59707538953138,-0.00010888637977235431,-6.215815700999808,4.363949146330281,0.00020203468270047598,-8.499677334062113
